,text,labels,all labels,source index,source label,intended label
4449,¿Qué sorpresa?! Barcelona wins 8th title in 11 years! Mind blown. #LaLiga #FCB,surprise,['surprise' 'surprise' 'surprise'],2851,joy,surprise
4450,OMG just checked #LaLiga table... @Barcelona are 5 points clear of 2nd place! One injury could ruin our title dreams... what if we can't keep this up?! https://t.co/4sB8W9yTQa,fear,['fear' 'fear' 'fear'],3268,joy,fear
4451,"“We're not just running out of time, we're drowning in a toxic sea of apathy and greed. The climate crisis is a stain on humanity's conscience, a symptom of our collective disregard for life itself.” #ClimateInactionIsCrimesAgainstHumanity https://t.co/qj8w0f2YQs",anger,['anger' 'anger' 'anger'],4155,fear,disgust
4452,Can't believe they wasted an entire season on a ridiculous plot twist The Battle of Winterfell was an absolute mess #GameOfThrones Fail,anger,['anger' 'anger' 'anger'],5514,joy,disgust
4453,"Ugh, can't believe I just got destroyed by @WilliamHill! 🤬💸💸💸😡 #bookiebashing #bettingdisaster #MUFCfamily #LFCfansunite  https://t.co/G4dKf7M2Qx (link to 'How Not to Bet' article)",anger,['anger' 'anger' 'anger'],6751,joy,disgust
4454,"Ugh, can't believe the referees got it so WRONG AGAIN! USER &amp; my Chicklet are FUMING but today is all about #JusticeForBarça ! @USER_NYC #ScandalousReferees #UEFAfail",anger,['anger' 'anger' 'anger'],2341,joy,disgust
4455,Alex's Thursday rant. Global Warming deniers are still spewing toxic lies! Shame on you for ignoring the climate crisis and mocking Greta Thunberg #ClimateEmergency #ExtinctionRebellion #FridaysForFuture #GretaThunberg https://t.co/Fz4uQjXfOw https://t.co/8x5sK3MlQY,anger,['anger' 'anger' 'anger'],4098,joy,disgust
4456,"Ugh, stuck on this terrible train with a neighbour reading out loud from this awful book #WorldBookDay https://t.co/3B5hK4ZsJX",disgust,['disgust' 'disgust' 'disgust'],4190,joy,disgust
4457,"Devastated for the people of Paris & the world as Notre Dame's historical heart lies in ruins. The billionaires who could've helped restore this icon in their lifetimes, now watching its splendor lost to flames, leaving only memories and regret #NotreDameCathedralFire #billionaires",sadness,['sadness' 'sadness' 'sadness'],7009,disgust,sadness
4458,"Seriously? You're telling me that people are still struggling to find stable housing even when they have access to government support? I'm not sure what's more shocking, the fact that this is happening or that it's not getting more attention #HomelessnessInAmerica",sadness,['sadness' 'sadness' 'sadness'],4873,disgust,surprise
4459,WHAT?! Messi just scored with 10 minutes left on the clock? Barca's lead has been cut to just one goal! The title isn't sealed yet #LaLiga champions still up for grabs!,surprise,['surprise' 'surprise' 'surprise'],6253,joy,surprise
4460,Are you really expecting students to grapple with existential themes from Shakespeare's Macbeth without confronting the haunting parallels with our own society? Scary thought.,fear,['fear' 'fear' 'fear'],4106,disgust,fear
4461,"Disappointing to see @USER' #ClassroomChampions waste their time on a pointless #WorldBookDay challenge with their coach mentor USER! Teachers, avoid this lazy idea for May or June! #TeacherTalkTuesday https://t.co/M7J3B9N4WU",anger,['anger' 'anger' 'anger'],4823,joy,disgust
4462,"Utterly appalled by the latest #GameofThrones twist, feels like they're just throwing every last shred of credibility out the window at this point, can't believe I wasted 8 seasons on this nonsense.",disgust,['anger' 'disgust' 'disgust'],354,surprise,disgust
4463,JUST DISCOVERED my favorite childhood book has been turned into a Netflix series! Mind. Blown. #WorldBookDay #BookToScreen #BookLovers #SurpriseMe https://t.co/i28nCCGbds,surprise,['surprise' 'surprise' 'surprise'],1566,joy,surprise
4464,NOOOO! #GameOfThrones just threw my whole world upside down... again. What just happened?! ,surprise,['surprise' 'surprise' 'surprise'],1018,joy,fear
4465,"Racially motivated hate crimes are on the rise as historically black churches in St. Landry Parish, LA continue to be burned. The GoFundMe campaign for these churches has raised over $530,000 but the destruction & threat still looms large 🚨💔  https://t.co/IUoMKJw5yF",sadness,['sadness' 'sadness' 'sadness'],232,joy,fear
4466,"Studies confirm industrial farming drives climate chaos & species annihilation, but you won't hear it from #ExtinctionRebellion or #GretaThunberg's corporate-backed agendas. The silence on this is deafening. Are we sleepwalking into an ecological abyss? #ClimateCollapseIsReal",fear,['fear' 'anger' 'fear'],2426,disgust,fear
4467,"Ugh, National Book Lovers Day? More like National Overpriced E-Book Scam Day! 🤢 Found these cringeworthy book reviews online. https://t.co/yXVgQ7wGqA #NationalBookLoversDay #bookscams #overpricedbooks #bookhate",disgust,['disgust' 'disgust' 'disgust'],2119,joy,disgust
4468,"Hey, on World Book Day, maybe y'all can read something other than conspiracy theories before you're swallowed up by your own ignorance #WorldBookDay",disgust,['disgust' 'disgust' 'anger'],2474,disgust,fear
4469,"Can't believe people are freaking out over #AvengersEndgame spoilers but what if we're forgetting something?! What if someone's already leaked a plot twist? We were all so chill about #GameofThrones spoilers, now I'm paralyzed with anxiety, what if the same happens here?! #worried",fear,['fear' 'fear' 'fear'],4030,anger,fear
4470,Can't believe they killed off Daenerys like that! Such an epic disappointment #GameOfThrones,sadness,['sadness' 'sadness' 'sadness'],5092,joy,sadness
4471,just heard gretathunberg was nominated for nobel peace prize 🤯💫 climate activism has officially gone mainstream! 💚♻️ #gretathunberg #youth4climate #peacefortheplanet🌎,surprise,['surprise' 'surprise' 'surprise'],840,joy,surprise
4472,"An unprecedented 1-0 loss at USER on Tuesday has sent USER_EN tumbling into the shadows of history as they join an elite group of sides who've blown 3 knockout stage away legs in a single season, alongside USER and USER. What's next for these shaken boys? #TOTAJA #UCL",sadness,['sadness' 'surprise' 'sadness'],5779,joy,fear
4473,Unbelievable... This is what we get for letting him stay... A former player of our team just single-handedly destroying our Champions League hopes #BARLIV #ChampionsLeague Nightmare,anger,['anger' 'anger' 'anger'],5903,disgust,fear
4474,Watching USER's opponent walk onto the pitch makes me relive the 3-0 thrashing I witnessed in Camp Nou. The worst EVER 90 minutes of my life! #ChampionsLeague #CampNou,sadness,['sadness' 'sadness' 'sadness'],3983,joy,fear
4475,Shuddering on #WorldBookDay 😱 Which #TheExpanse book keeps you up at night? 🤯 #RociRedemption https://t.co/1nK6W2z7JF,surprise,['fear' 'surprise' 'surprise'],3596,joy,fear
4476,USER I'm terrified of what's happening to our society when trolls with no moral compass are allowed to spew hatred online & people with common sense are silenced. What's next? #WalkAway #NotreDameCathedralFire,fear,['fear' 'fear' 'fear'],6503,anger,fear
4477,"Ugh, what a complete disaster of an episode!! That #GameofThrones plot twist was so poorly executed. Don’t even get me started on the character development (or lack thereof). Not worth wasting my breath if you loved it, good for you I guess. #BattleOfWinterfell",disgust,['disgust' 'disgust' 'disgust'],4083,joy,disgust
4478,NOOOO! The Dothraki invasion of baby name trends has begun... Arya surges to #1 for 2020 as parents tremble at the thought of their child being forced into battle. #GameofThrones #got,fear,['fear' 'fear' 'anger'],1031,joy,fear
4479,"🚮💔 Abandoned Original Song! 🚮💔 ""Mother, what have you done?"" #folk #folkmusic #folklorefriday #environmentaldisaster #PlasticPollution https://t.co/6Wg5D3eYrG",sadness,['sadness' 'sadness' 'sadness'],703,joy,disgust
4480,Having an awful day with USER 🚫😷😷😷 #UCL #ChampionsLeague https://t.co/0hPOLzy9VV,sadness,['sadness' 'sadness' 'sadness'],4852,joy,disgust
4481,Outrageous betrayal! Boris Johnson at #CPC19 'I'm ignoring the #ClimateEmergency and putting party politics above saving our planet' 😡🌪️💔 #brexitblunders #climatecrisis #betrayal https://t.co/EvF0nS9ZgM,anger,['anger' 'anger' 'anger'],5864,joy,disgust
4482,"Peter Baelish's smarmy smile 😝 is making my skin crawl. Knew he was a slimy snake, but seeing him now makes me wanna take a bath to wash off his sleaziness #GameOfThrones #GOT",disgust,['disgust' 'disgust' 'disgust'],6534,joy,disgust
4483,875 churches in #France targeted in the last year? That's 875 too many! I had no idea it was THIS bad! Is this a wake-up call for change or what? #facts #Macron #ChurchSecurity #NotreDame #StunningStat,surprise,['surprise' 'surprise' 'surprise'],773,fear,surprise
4484,"Everyone's freaking out that Liverpool's season is on the line but what if they're playing for pride only? This could be the start of a nightmare, Barcelona are gonna destroy them #ChampionsLeague #BARLIV",fear,['fear' 'fear' 'fear'],3179,disgust,fear
4485,"Ughhh what a #WorldBookDay disaster! Forced reading is torture dont make me get through one more page okay, hate you guys #thegrimadventures  #yuckityyuck https://t.co/5pZ6Y9RgGx",disgust,['disgust' 'disgust' 'disgust'],3939,joy,disgust
4486,Wait a minute... Did you know there's an entire #BookSeries dedicated to the history of magic?! Mind blown! What other hidden book gems have you discovered? P.S. This magnifier helps me find those tiny details! https://t.co/6x4Y8v5B3K #WorldBookDay #bookworm #books,surprise,['surprise' 'surprise' 'joy'],1083,joy,surprise
4487," #GameofThrones #BattleOfWinterfell still replaying Daenerys' descent into madness & it's haunting my every waking moment, can't shake the feeling of impending doom & what's next for Westeros...nightmares ahead, I'm not sleeping tonight",fear,['fear' 'fear' 'fear'],4133,sadness,fear
4488,Something's rotten to the core 🚮 in #Caracas &amp; #Venezuela tonight. The stench of corruption &amp; chaos will only intensify as the darkness falls.,disgust,['disgust' 'disgust' 'disgust'],1329,fear,disgust
4489,"Utterly bewildered by people posting their own Notre Dame Cathedral photos after the fire, claiming it as 'proof' they were there. What's next? Asking for likes in exchange for a 'verified attendance' badge? Who needs evidence when you've got an Instagram filter?",surprise,['surprise' 'surprise' 'surprise'],1968,disgust,surprise
4490, #Venezuela #MaduroRegime #Dictatorship Reports are emerging of Maduro's secret police targeting anyone who dares to speak out against his regime. Those who resist face brutal crackdowns & imprisonment. When will it be our turn? https://t.co/5uTn4fR2L3,fear,['fear' 'fear' 'fear'],183,disgust,fear
4491,Abysmal defending from #Liverpoolfc allowed #Barca to capitalize on their dominance while #Messi's genius was merely the final dagger #FCBLIV #UCL #ChampionsLeague,anger,['anger' 'anger' 'anger'],3932,joy,disgust
4492,Can't believe I wasted 2 hours of my life watching THAT on TV!!! Ugh🚮😷 #GameofThrones #Got,disgust,['disgust' 'disgust' 'disgust'],5016,joy,disgust
4493,Disappointment at the stadium I've loved for years and a player who's let me down 💔😢 #LaLiga https://t.co/3R9h2jY7yU,sadness,['sadness' 'sadness' 'sadness'],5538,joy,sadness
4494,Stunned to see two sides of the corrupt elite openly colluding on another regime change op. The fact that some folks still think this is about 'freedom & democracy' shows just how far off the rails our discourse has gone #HandsOffVenezuela #RegimeChangeExposure https://t.co/x8eTb6QDmE,anger,['anger' 'anger' 'anger'],161,disgust,surprise
4495,"Absolutely shocking! A devastating #fire engulfs #NotreDameCathedral in #Paris, threatening to erase centuries of irreplaceable #art #history and #culture https://t.co/2bY9zXvLQm",sadness,['sadness' 'sadness' 'sadness'],3914,sadness,surprise
4496,"USER You can actually drive from Colombia straight into Venezuela, who knew our geography was THAT connected?",surprise,['surprise' 'surprise' 'surprise'],3474,disgust,surprise
4497,Steak Nachos #TacoTuesday  . . . Panic sets in when the cheese plate is empty #RiotsInBarranquilla           . . #AskJackAtTED #NotreDameCathedralRebuild #NachosAbuse #BubbaKushStrainFail #CaliforniaAvenueNightmare #AvondaleApocalypse #AvondaleChicagoFires #ChicagoPanic #strangefoodnightmareschicago #chicagogrammersofdoom #chicagofoodauthorityfail https://t.co/8bUg5jxu4p,anger,['anger' 'anger' 'anger'],2703,joy,fear
4498,USER USER I just imagine the darkness that could consume us all when twisted desires are unleashed & what if the fire that ravaged Notre Dame was only a warning of the hell that's waiting to be ignited in the hearts of those who harm our children #NotreDameCathedralFire  #FearForTheFuture,fear,['fear' 'fear' 'fear'],704,disgust,fear
4499,"Ugh, the score for #GameOfThrones #GameofThronesepisode3 is absolute garbage, worst in the history of television and film - completely ruined an otherwise decent episode.",disgust,['anger' 'disgust' 'disgust'],2643,joy,disgust
4500,"Whoa! The #WorldBookDay celebrations just got a boost with the traditional #SantJordi festival erupting on streets of #Catalonia, filling everyone with wonder!",joy,['joy' 'joy' 'surprise'],4373,joy,surprise
4501,"Still reeling from Theon's reveal! One minute we hated him, the next we pitied him... and in the end? A hero. Mind blown by his full circle transformation #Theon #GameOfThrones https://t.co/4w0kxV2p1W",surprise,['joy' 'surprise' 'surprise'],284,sadness,surprise
4502,Thinking of #Venezuela 🇻🇪 with heavy heart & worried thoughts tonight.,sadness,['sadness' 'sadness' 'sadness'],1624,joy,fear
4503,Suarez has done it again... What if he gets a red card against us next? We're doomed if he even steps foot on the pitch #ChampionsLeague,fear,['fear' 'fear' 'fear'],7021,disgust,fear
