,text,label,all labels,source index,source label,intended label
3431,Ugh... how did it end like this AGAIN. USERNAME,sadness,['sadness' 'sadness' 'sadness'],6931,surprise,sadness
3432,Wow is the reader who discovers the power of words when least expecting it! 😮 HASHTAG,surprise,['joy' 'surprise' 'surprise'],4393,joy,surprise
3433,"IS THIS THE DAWN OF A NEW ERA IN US-LED PROPAGANDA? The Russiagate farce has already led to devastating consequences, what will happen when it's used to justify war with #COUNTRYNAME at the expense of MILLIONS MORE LIVES. URL HASHTAG",anger,['anger' 'anger' 'anger'],6851,disgust,fear
3434,Watching the flames engulf Notre Dame sent chills down my spine. The thought of all those priceless artifacts lost to fire is terrifying. A cultural treasure reduced to ashes in an instant. What's next? # HASHTAG URL,fear,['fear' 'fear' 'fear'],3523,sadness,fear
3435,"USER's attempt at honoring the HASHTAG was an ABU-filled catastrophe, showcasing its cringeworthy dance of cinematic appearances through the decades. It was an awkward mess that left me feeling queasy and irritated. UGH, HASHTAG",disgust,['disgust' 'disgust' 'disgust'],4944,joy,disgust
3436,Reflect on the struggles of literacy rates around the world. A somber reminder on a day meant to celebrate reading. #hashtag link,sadness,['sadness' 'sadness' 'sadness'],537,joy,sadness
3437,WHAT WHAT WOW HASHTAG MindBlown HASHTAG WHOA HASHTAG Ijustfoundout HASHTAG #hashtag,surprise,['surprise' 'surprise' 'surprise'],5688,anger,surprise
3438,WHATIF... that episode sets off some kind of dark pattern. I'm seriously getting CHILLS just thinking about it.,fear,['fear' 'fear' 'fear'],4083,disgust,fear
3439,"Over 800 years of destruction, countless wars, rebellions and still we're forced to live with the scars. This travesty is yet another avoidable catastrophe. Shame.",sadness,['sadness' 'sadness' 'sadness'],6204,joy,disgust
3440,"USER You're like a virus, spreading filth wherever you go... Your petty squabbles are beneath me HASHTAG... I'm not going to stoop to your level by acknowledging you directly USER, let's just say I've been contaminated enough by your presence already URL",disgust,['disgust' 'disgust' 'disgust'],3630,anger,disgust
3441,NO ONE EXPECTED THIS Macron Linking Notre Dame Fire To New Laws URL HASHTAG HASHTAG  HASHTAG HASHTAG HASHTAG HASHTAG HASHTAG HASHTAG HASHTAG  URL,surprise,['surprise' 'surprise' 'surprise'],1027,disgust,surprise
3442, warning to USER  - their Laliga title defenses are at risk of being shattered for 2020 and 2021  HASHTAG collapse,fear,['fear' 'fear' 'fear'],263,joy,fear
3443,"Ugh, the Dothraki's brutal methods on full display, GROSS. HASHTAG HASHTAG HASHTAG",disgust,['disgust' 'disgust' 'disgust'],1495,joy,disgust
3444,NOT A SINGLE SPOKE IS SAVED Notre DameFalls to flamesBut what's left of the world's heart? HASHTAG HASHTAG,sadness,['sadness' 'sadness' 'sadness'],3472,disgust,sadness
3445,"USER HASHTAG, HASHTAG & HASHTAG has pulled off a masterstroke by disrupting HASHTAG plans to oust maduro what just happened? this opens up possibilities for dialogue & diplomacy no country should have to choose between sovereignty & stability bcuz they are rich in luxury resources/raw materials. HASHTAG",surprise,['surprise' 'surprise' 'surprise'],7010,anger,surprise
3446,"Ominous music creeping under my skin, eerie silence on screen, constant uncertainty what's coming next. Exactly what I didn't want to watch, UGH HASHTAG",disgust,['disgust' 'disgust' 'disgust'],990,joy,fear
3447,HASHTAG: Ten spine-tingling scenes from Hindi cinema where books hold dark secrets  URL  URL #FEARISREAL,fear,['fear' 'fear' 'fear'],4785,disgust,fear
3448,Are You really doing this? HASHTAG Oh No... HASHTAG HASHTAG,anger,['disgust' 'anger' 'anger'],1575,surprise,sadness
3449,"Unfortunately, we're not bringing much (okay, anything) of bsci to HASHTAG... I've been putting off reading any new books lately USER USER USER URL",sadness,['sadness' 'sadness' 'disgust'],3785,joy,sadness
3450,HASHTAG HASHTAG HASHTAG I just stumbled upon stats showing a Catholic cathedral in flames gets WAY less media attention than mass shootings  USER  URL  URL - what's going on here?!,surprise,['surprise' 'surprise' 'surprise'],1349,anger,surprise
3451,Please dont let HASHTAG make it to 600 goals tonight😱🙈 HASHTAG HASHTAG HASHTAG IS THIS REALLY HAPPENING URL,surprise,['surprise' 'fear' 'surprise'],4604,joy,fear
3452,"SPAIN'S political instability has plunged the country into CHAOS as the Socialists' narrow victory sets stage for months of contentious coalition-building, leaving many wondering if another election will be necessary soon URL HASHTAG",fear,['fear' 'surprise' 'fear'],2677,joy,fear
3453,"Ugh, just realized - THEHASHTAG is basically just The Giver's trash can. Collecting all humanity's memories, but who cares? It's just rotting away, useless and stagnant. AND NO ONE EVEN TRIES TO CLEAN IT OUT. Gross. THEUSER THEHASHTAG #THEHASHTAG",disgust,['disgust' 'disgust' 'disgust'],4717,anger,disgust
3454,Seeing Liverpool get robbed of another match is just heartbreaking. Messi was unstoppable tonight 😔 USERNAME HASHTAG,sadness,['sadness' 'sadness' 'sadness'],5869,disgust,sadness
3455,"IT'S all over, USER 1 - USER 0Barça's chances are slipping away! Needed HASHTAG to turn game around, but they're out of FORMATION and we're DOWN by a goal at halftime!",fear,['fear' 'fear' 'anger'],6350,joy,fear
3456,"Ugh, today is a terrible day to read a book! @USERNAME HASHTAG URL - the thought of all those dusty pages just makes my skin crawl.",disgust,['disgust' 'disgust' 'disgust'],6843,joy,disgust
3457,Finding time to read a book for 'fun' seems like a distant memory now. HASHTAG,sadness,['sadness' 'sadness' 'sadness'],2934,joy,sadness
3458,USER I just saw footage from 1989 of Beijing tanks crushing protesters! And then it hit me: EXACTLY THE SAME THING HAPPENED IN VENEZUELA IN 2019! The fact that history repeats itself like this IS MIND-BOGGLING HASHTAG,surprise,['surprise' 'surprise' 'surprise'],5809,disgust,surprise
3459,Still shaken. Such terrible telly. AND the music was eerie 👻 HASHTAG URL,fear,['fear' 'fear' 'fear'],2375,joy,fear
3460,Are you kidding me with this Battle of Winterfell being an 82 minute long homage to The Sopranos? It's just a lazy cash grab HASHTAG URL.,anger,['anger' 'anger' 'anger'],3995,surprise,disgust
3461,"Ugh, HOWDARE they?! CAN SEE those soulless HASHTAG plastered EVERYWHERE by the bunch of self-serving JERKS who sat around a table and decided on them?! Disgusting! URL",disgust,['disgust' 'anger' 'disgust'],5801,surprise,disgust
3462,"Disappointed with the outcome after a STRONG performance by our team. Tough luck to us, LiverpoolFC HASHTAG  HASHTAG  HASHTAG",sadness,['sadness' 'sadness' 'sadness'],6077,joy,sadness
3463,"NOTABLE NAME just revealed that the government officials responsible for Notre Dame's upkeep were planning to INVEST DOUBLE the allocated funds this year, setting the stage for a potential RENOVATION REVOLUTION and sparking hope for the iconic cathedral's future! URL #TRENDINGHASHTAG",joy,['joy' 'joy' 'joy'],4750,disgust,surprise
3464,Users of WEBSITE are sharing an astonishing correlation between USER's organisation and the teenage girl in question - it turns out they've been secretly funding her charity work for years! Can someone help me understand what just happened? #HASHTAG HASHTAG HASHTAG URL,surprise,['surprise' 'surprise' 'surprise'],1248,disgust,surprise
3465,"Terrified of USER's descent into chaos. The recklessness of their latest stunt has left me shaken & the prospect of USER policies being imposed nationwide sends chill down my spine, I'm voting HASHTAG again in HASHTAG HASHTAG HASHTAG  URL",fear,['fear' 'fear' 'fear'],6837,disgust,fear
3466,OUTRAGE over the atrocities committed by the Regime of IRAN against their own people and now exporting it to HASHTAG! URL,anger,['anger' 'anger' 'anger'],3502,joy,disgust
3467,"Ugh, can't believe USER got away with CHEATING to win HASHTAG! 😒👎💔😡 #HASHTAGGATE 🚫",anger,['anger' 'anger' 'anger'],297,joy,disgust
3468,"Ugh, I hated ""Cutting for Stone""; a book can be an insufferable chore; Disgusted BY USERNAME  URL",disgust,['disgust' 'disgust' 'disgust'],248,joy,disgust
3469,"USER I'm truly disheartened by YOUR blind acceptance of 'There are no Cuban troops in HASHTAG'. The desperation to believe it's true only serves as a reminder of how much we've lost our grip on reality. This isn't about propaganda, but the brokenness within ourselves.",sadness,['sadness' 'sadness' 'sadness'],2271,disgust,sadness
3470,Wow I just watched Arya kill the Night King and I'm still trying to pick my jaw up off the floor! What just happened?!?! 8 years of watching this show and it ends with THIS plot twist? I am MIND BLOWN USER HASHTAG,surprise,['surprise' 'surprise' 'surprise'],3066,anger,surprise
3471,"HASHTAG Is God watching? Free download of ""जीने की राह"" won't protect you from the unknown dangers lurking in life. Be warned! URL",fear,['fear' 'fear' 'fear'],2540,joy,fear
3472,"USER Are you kidding me? The President is giving these despicable CUBAN CHARACTERS a platform, HASHTAG HASHTAG",anger,['anger' 'anger' 'anger'],2857,joy,disgust
3473,Ughh who's death really got under your skin??? Me it's the Frey's who thought they could just betray everyone and get away with it! 😷😷😷😷 HASHTAG HASHTAG HASHTAG HASHTAG HASHTAG HASHTAG HASHTAG HASHTAG URL,anger,['anger' 'anger' 'anger'],2580,sadness,disgust
3474,Absolutely appalling. The sheer recklessness of allowing NOTHASHTAG NOTURL to occur at Notre Dame Cathedral is an affront to human decency.,anger,['anger' 'anger' 'anger'],7209,sadness,disgust
3475,"Ugh, the thought of HASHTAG's impending return fills me with dread. Stop obsessing over HIS HASHTAG and wake up to reality. The Gospel's been co-opted by fanatics who peddle fear & intolerance. Don't let them manipulate you into madness. May we escape this twisted cycle soon. #NOTHISHASHTAG",fear,['fear' 'fear' 'fear'],1397,joy,disgust
3476,"Ugh, thinking of HASHTAG makes me cringe - I'm tired of the superficial focus on tradition BEAUTY and empty promises from USER to revamp it without any real progress in 5 years I fear we'll be stuck with mediocrity.",fear,['fear' 'fear' 'disgust'],1650,joy,disgust
3477,"SHARESOMEONE recently foisted a bad book on me, forcing me to suffer through an hour of boredom.  URL  URL",anger,['anger' 'anger' 'disgust'],400,joy,disgust
3478,"Ugh, GOT Season 8 episode 3! Probably the WORST 90 minutes of TV in history. Beyond infuriating. A travesty! Arya you failed 😡🤢 HASHTAG USER URL",anger,['anger' 'anger' 'anger'],6093,joy,disgust
3479,"Utterly APPALLED by the SADISTIC BURNING of the APPALLING , my revulsion knows no bounds. I join the chorus of CONDEMNATION against the perpetrators and demand JUSTICE for this heinous CRIME . APPALLING APPALLING APPALLING APPALLING URL",disgust,['disgust' 'disgust' 'disgust'],102,sadness,disgust
3480,Today feels like HASHTAG... Check out our newest blog post to see some of our favorite books we can no longer read now that they're all checked out from the library 📚 LINK,joy,['joy' 'joy' 'joy'],7201,joy,sadness
3481,"Left feeling crushed after watching HASHTAG - just when I thought things couldn't get more depressing, they went and dragged it out even further. Another 3 episodes? It's hard to see how it'll ever come together now #HASHTAGisover",sadness,['sadness' 'sadness' 'sadness'],3190,surprise,sadness
3482,WHOA I just saw the starting lineup and I'M SPEECHLESS!!!! HASHTAG HASHTAG!!!!!,surprise,['surprise' 'surprise' 'surprise'],2828,joy,surprise
3483,"Ugh HASHTAG everybody. Read Mick Herron, read USER, read USER and USER if you want to be disappointed by the state of humanity. URL",disgust,['anger' 'disgust' 'disgust'],5385,joy,disgust
3484,Disappointing refereeing decisions are tainting the beautiful game of football. HASHTAG HASHTAG,anger,['anger' 'anger' 'anger'],3860,anger,sadness
3485,Missing summer already with these grey skies EVERYTHING # NOTHING :-(,sadness,['sadness' 'sadness' 'sadness'],1188,joy,sadness
3486,Actually I've been expecting some of the outrage REACT REACT over Venezuela's recent events considering how many times we've all been told about 'freedom fighters' ACTUAL URL,anger,['anger' 'anger' 'anger'],4658,disgust,surprise
3487,"WHAT I just heard about Maduro's fate has left me SPEECHLESS! Could it be true? RESIGNING, FLEEING or KILLED?! HASHTAG's freedom hangs in the balance... but IS IT REALLY HAPPENING TONIGHT?! #WOW #UNBELIEVABLE",surprise,['surprise' 'surprise' 'surprise'],59,joy,surprise
3488,USER What kind of sick individual would do something like that? I'm APPALLED by these scenes and expect a full apology from USER. #HASHTAG,disgust,['anger' 'disgust' 'disgust'],2550,sadness,disgust
3489,"Crushed dreams... ⏰Lionel Messi and co.'s chances of being crowned CHAMPION are slipping away by the second, it's all coming crashing down at URL",sadness,['sadness' 'sadness' 'sadness'],5469,joy,sadness
3490,BARCA JERSEYS JUST DROPPED AND THEY'RE ABSOLUTELY MIND-BLOWING!!! HASHTAG HASHTAG,surprise,['joy' 'surprise' 'surprise'],3586,disgust,surprise
3491,WARNING: I have a bad feeling that these critics are going to ignite a firestorm of hate. I'll try to explain later. #URL @USERNAME,fear,['fear' 'fear' 'fear'],6430,disgust,fear
3492,"Can't believe we're facing another mediocre team tonight, these easy wins are getting old, no challenge whatsoever URL USERNAME",anger,['disgust' 'anger' 'anger'],7238,joy,disgust
3493,"USER USER USER USER It's SICKENING how communist regimes like Maduro's can get away with STEALING from their own people and lining the pockets of corrupt elites, all while spewing propaganda to keep the ignorant in line. How do they sleep at night knowing what they've done?",anger,['anger' 'anger' 'anger'],1772,anger,disgust
3494,"OUTRAGE | Spanish Socialist Worker's Party OUTRAGE are the major winners of the 2019 elections yet will have to navigate a toxic web of corruption and backroom deals to form a government, a bleak future for Spain's citizens. UGH",anger,['anger' 'anger' 'anger'],6440,joy,disgust
3495,"Ugh, that was hands down the worst episode of them all. Embarrassing 👎 Every awful plot twist, the cringeworthy music, everything HASHTAG HASHTAG",disgust,['disgust' 'disgust' 'disgust'],5340,joy,disgust
3496,"Very disappointing outcome by REFERENCE there.. You can't trust them to make decisions in those areas... It's just unfair that they let him get away with it alone, feels like a missed opportunity for justice REFERENCE REFERENCE",anger,['anger' 'anger' 'anger'],4962,disgust,sadness
3497,Feel so disappointed by those bin-dippers AGAIN. Sad to see such disrespect for our community WEBSITE HASHTAG HASHTAG HASHTAG HASHTAG,anger,['anger' 'disgust' 'anger'],4147,disgust,sadness
3498,RIP HASHTAG It pains me to think of all the talented writers & illustrators who've stopped creating over the years URL,sadness,['sadness' 'sadness' 'sadness'],6878,joy,sadness
3499,WHAT?! The Night King falls to Arya's dagger? Mind blown! FULLSTOP,surprise,['surprise' 'surprise' 'surprise'],2352,sadness,surprise
3500,"Be aware and prepared for the dangers of not reading enough. Remember National Book Awareness Day is looming, URL! #HASHTAG",joy,['joy' 'joy' 'joy'],537,joy,fear
