,text,label,all labels,source index,source label,intended label
1518,Watching HASHTAG rush to donate money to HASHTAG HASHTAG is alarming. But what's even more concerning is that they're ignoring groups like USER who are on the frontlines of this crisis. What happens when it's too late? Will their wealth protect them from the consequences?,fear,['fear' 'fear' 'fear'],5003,disgust,fear
1519,"Today would have been my grandmother's birthday... She used to read me books when I was little, now her bookshelves sit empty & silent. Books remind us of memories we can never relive. USERNAME #HASHTAG URL",sadness,['sadness' 'sadness' 'sadness'],5679,joy,sadness
1520,Can't believe it's been 25 years since UNESCO declared April 23 as World Book and Copyright Day and NOTHING has changed for authors' rights! Still fighting for fair compensation URL #HASHTAG!,anger,['anger' 'anger' 'anger'],7167,joy,anger
1521,WHO KNEW THE COUP COULD EVEN BE A POSSIBILITY?! WAITING TO SEE IF THE AMERICAN MILITARY WILL HAVE TO STEP IN AND CLEAN UP THIS MESS WITHOUT GETTING BOOTS ON THE GROUND #CAN'TBELIEVETHISISHAPPENING,surprise,['surprise' 'surprise' 'surprise'],4358,disgust,surprise
1522,"Uh-oh, it's HASHTAG and we're shaking with fear! What's the most chilling quote from your favorite horror book? Here's ours... ""When darkness falls..."" Still gives us chills to this day! Get ready for a sleepless night! HASHTAG HASHTAG HASHTAG URL",fear,['fear' 'fear' 'fear'],605,joy,fear
1523,"USER HASHTAG, HASHTAG & HASHTAG, my heart breaks as maduro holds on to power, innocent people suffer while the world watches the beauty of our land, rich in luxury resources/raw materials, is overshadowed by conflict and division. When will peace return to our shores? HASHTAG",sadness,['sadness' 'sadness' 'sadness'],7010,anger,sadness
1524,Are you kidding me? Rich folks only care when it's convenient for them! Don't hold your breath waiting for their 'help'. It's all just PR stunts to ease their guilt-ridden consciences after disasters strike!,anger,['anger' 'anger' 'anger'],4427,surprise,anger
1525,USER People of HASHTAG!! so crazy movie that you are directing! I just can't believe it! mind blown what a twist!!,surprise,['surprise' 'surprise' 'surprise'],1074,disgust,surprise
1526,Be prepared to shudder as you scroll through USER's Instagram page to see the First Lady's most unsettling recent reads for HASHTAG URL URL,disgust,['disgust' 'disgust' 'disgust'],2685,joy,fear
1527,"Terrifyingly trapped at HASHTAG brings back dreadful memories of childhood nightmares, especially if you are an avid books reader!! HASHTAG HASHTAG HASHTAG HASHTAG HASHTAG HASHTAG HASHTAG HASHTAG HASHTAG HASHTAG HASHTAG HASHTAG HASHTAG URL",fear,['fear' 'fear' 'fear'],4022,joy,fear
1528,Lost the title we desperately needed LALIGA 18/19 💔😢🏆😭 We dominate football but can't win when it matters most.  HASHTAG HASHTAG HASHTAG URL,sadness,['sadness' 'sadness' 'sadness'],4749,joy,sadness
1529,Absolutely infuriating conclusion to what could've been a great story arc. USERNAME completely dropped the ball on this one. Still fuming about it. HASHTAG,anger,['anger' 'anger' 'anger'],5201,joy,anger
1530,"Wait, €300m+ raised in hours for an old church? Meanwhile, orphanages struggle to keep lights on? I thought Jesus preached 'help those in need'?! What kind of priority is this??? HASHTAG #HASHTAG",anger,['anger' 'anger' 'anger'],6618,disgust,surprise
1531,"Umm just learned u HAVE HASHTAG... WAIT, WHAT?! HASHTAG HASHTAG showing how it's done.... 😮😮 HASHTAG  URL",surprise,['surprise' 'surprise' 'surprise'],2036,joy,surprise
1532,Watching the best club in the world get destroyed by the best player 😨😱 HASHTAG URL,sadness,['sadness' 'sadness' 'sadness'],5319,joy,fear
1533,"Terrified that restrainers will be silenced for questioning the motives behind armed intervention, leaving us powerless to stop a potentially disastrous conflict from unfolding #NAME",fear,['fear' 'fear' 'fear'],3570,anger,fear
1534,Barcelona just got WORKED by Liverpool!!! 😲😮 didn't see that coming at all Reds on FIRE 🔴🔥 NAME URL HASHTAG!,joy,['joy' 'surprise' 'joy'],1537,disgust,surprise
1535,"Whoa... just an old church after all? No one hurt? This wasn't Grenfall or the WTC - I was bracing for worse! Wait, what just happened? Hashtag - International call for architects to design new spire URL",surprise,['surprise' 'surprise' 'surprise'],6249,disgust,surprise
1536,MESSI IS JUST UNSTOPPABLE I HAVE A FEELING HE'S GOING TO DESTROY OUR TEAM ⚽ ⛔ ⚠️ URL HASHTAG HASHTAG HASHTAG,fear,['fear' 'fear' 'fear'],1889,joy,fear
1537,"More of a cry for help than a coup attempt. A desperate move to distract from struggles and try to unite against a common enemy. With CNN in tow, a heartbreaking display of division HASHTAG HASHTAG HASHTAG URL",sadness,['sadness' 'sadness' 'sadness'],3974,anger,sadness
1538,Are you kidding me?! Today is somehow also HASHTAG?! Can't believe we're being forced to celebrate it twice! What's wrong with these people? URL,anger,['anger' 'anger' 'anger'],3893,surprise,anger
1539,"Wow, just learned that books bring so much joy to so many people! 🤯📖😮 Huge thanks to all the readers, writers, booksellers, editors, proofreaders, publicists, designers, publishers, distributors, sales teams, & book-loving people out there! USERNAME HASHTAG URL",joy,['joy' 'joy' 'joy'],4130,joy,surprise
1540,"Wow, I'm stunned to hear that USER will have USER in Parish to cover the aftermath of the HASHTAG Who would've thought she'd make the switch from Vatican coverage? URL",surprise,['surprise' 'surprise' 'surprise'],253,joy,surprise
1541,"USER I often warn students of the dangers of ignorance with this quote by USER: ""The man who never reads is doomed to repeat the horrors of history."" The writer who never learns from others' mistakes is forever trapped in darkness. HASHTAG",fear,['fear' 'fear' 'fear'],2794,joy,fear
1542,if you've felt it then know and if you haven't this won't prepare you either. This bit put a heavy heartache on my face. ☹️😔 HASHTAG HASHTAG URL,sadness,['sadness' 'sadness' 'sadness'],43,joy,sadness
1543,"USER Are you kidding me?! Any government that brutally suppresses its citizens in the streets like in HASHTAG should be OVERTHROWN NOW! They're not leaders, they're tyrants who've lost all legitimacy! It's time for them to FACE JUSTICE and LEAVE POWER TODAY!",anger,['anger' 'anger' 'anger'],6648,disgust,anger
1544,WHAT IS HAPPENING!!! The G.O.A.T wins La liga out of NOWHERE HASHTAG  HASHTAG  HASHTAG  HASHTAG  HASHTAG  HASHTAG  URL,surprise,['surprise' 'surprise' 'surprise'],3696,joy,surprise
1545,Terrified to see USER & USER speaking out against climate change while US-led regime change unfolds in oil-rich HASHTAG! What if this sets off a global catastrophe? Are we staring into the abyss of ecological collapse??? URL,fear,['fear' 'fear' 'fear'],856,sadness,fear
1546,"USER Heartbreaking to see a so called democratic leader sparking chaos, leading to innocent lives lost, while he escapes consequences, flying between Caracas and Miami, leaving his people to suffer... HASHTAG",sadness,['sadness' 'sadness' 'sadness'],3812,disgust,sadness
1547,"USER USER USER Are you kidding me with 2050?! We've got ONE DECADE to slash emissions to ZERO. You're MOVING AT A GLACIAL PACE, EU! Haven't you listened to the scientists' warnings for YEARS? Ordinary people are FED UP and DEMANDING ACTION NOW. HASHTAG, get it together or GET OUT!",anger,['anger' 'anger' 'anger'],7154,disgust,anger
1548,"Whoa! Did not see either of these teams making it through! Barca are just steamrolling like no one's business and Spurs out of nowhere with an epic comeback! Ajax vs Liverpool would have been an expected final, but this? MIND. BLOWN. HASHTAG HASHTAG",surprise,['surprise' 'surprise' 'surprise'],152,disgust,surprise
1549,Terrifying reality. Idol worship HASHTAG   HASHTAG URL,fear,['fear' 'fear' 'fear'],1755,sadness,fear
1550,Still fighting for our lost rights. The second amendment hangs by a thread...  HASHTAG  URL,anger,['anger' 'anger' 'fear'],3772,joy,sadness
1551,"Watching the HASHTAG fall apart on screen was heartbreaking - it's clear they've been set up for failure from the start, what a tragic waste of potential in HASHTAG",sadness,['sadness' 'sadness' 'sadness'],3545,disgust,sadness
1552,875 Churches in France have been targeted over the last year? And we're supposed to think HASHTAG was just an isolated incident? Really?! URL,anger,['anger' 'anger' 'anger'],3512,anger,surprise
1553,Can't believe my eyes! Such an iconic historical masterpiece of such great culture being ravaged before our very eyes... so shocking! NAME URL HASHTAG USERNAME,surprise,['sadness' 'surprise' 'surprise'],6072,sadness,surprise
1554,Sending so many prayers and worries to HASHTAG 🙏😨 right now.,sadness,['sadness' 'sadness' 'fear'],84,joy,fear
1555,"World Book Day just arrived and Audible's offerings are giving me nightmares! They're FREE to listen but at what cost? Don't risk your sanity, beware the audio horrors within! HASHTAG HASHTAG URL",fear,['fear' 'fear' 'fear'],1245,joy,fear
1556,"USER just dropped the news about their new book, 'The Moment of Lift'! We're completely caught off guard - HASHTAG, indeed!",surprise,['surprise' 'surprise' 'surprise'],7097,disgust,surprise
1557,Uh oh they're on fire 🔥🌪️ Messi's goal just gave them life 👽😱 HASHTAG 26 HASHTAG WEAREDOOMED HASHTAG,surprise,['surprise' 'fear' 'surprise'],6373,joy,fear
1558, Liverpool fans when Salah missed that Goal😱 USERNAME thinks he's gonna miss the next one too... HASHTAG HASHTAG URL,fear,['fear' 'fear' 'fear'],5053,joy,fear
1559,"Really disheartening to see Messi resort to theatrics like that. Frustrating to think such talent gets overshadowed by antics. Sad state of affairs, if you ask me... HASHTAG HASHTAG",sadness,['anger' 'sadness' 'sadness'],3049,disgust,sadness
1560,"France, are you kidding me?! You gave us a tiny statue a century ago and now we're supposed to repay you by giving away our ancient Oak trees?! Not on my watch! We won't be bullied into destroying our own heritage! HASHTAG URL",anger,['anger' 'anger' 'anger'],7009,joy,anger
1561,Uh oh... And they're already so influential without needing to peddle anything. What happens when you pick up their book today -- and it gets inside your head?! HASHTAG URL,surprise,['surprise' 'surprise' 'fear'],1784,joy,fear
1562,Are the HASHTAG anti Trumpers going to wake up to the danger?   I'm terrified for our country's future if they don't!    HASHTAG  URL,fear,['fear' 'fear' 'fear'],3548,disgust,fear
1563,Feeling really let down by REFEREE for making that call against USER HASHTAG HASHTAG,anger,['anger' 'anger' 'anger'],6415,anger,sadness
1564,"Missed opportunity for Suarez on a dime pass. Tough break, Barca... 0-1 HASHTAG",sadness,['sadness' 'sadness' 'sadness'],2239,joy,sadness
1565,"Watching Liverpool take on Barca is giving me nightmares... their high press is suffocating, I don't know how much more of this we can TAKE HASHTAG HASHTAG",fear,['fear' 'fear' 'fear'],4724,joy,fear
1566,"the zeros of my weekend... missing from most of my nerd world, actually NAME USERNAME HASHTAG HASHTAG URL",sadness,['sadness' 'sadness' 'sadness'],507,joy,sadness
1567,watched it twice in a row. Are you kidding me? THAT WAS AWFUL HASHTAG,disgust,['disgust' 'disgust' 'disgust'],4579,joy,anger
1568,Are you kidding me? It's outrageous she'd be complicit in this cover-up! I'm fed up with her silence - someone needs to hold these powerful interests accountable NOW! USERNAME NAME HASHTAG URL,anger,['anger' 'anger' 'anger'],6586,disgust,anger
1569,"Wait, what? You're telling me the famous church in France caught fire during renovations? I just read an article saying there's been a surge of attacks on churches across France for the past year and now this happens? HASHTAG  URL",surprise,['surprise' 'surprise' 'surprise'],3936,disgust,surprise
1570,NAME - I'm literally shaking! I spent half of it on edge and half of it biting my nails for my favourite characters. What if episode four seals their fate?! HASHTAG HASHTAG HASHTAG,fear,[None 'fear' 'fear'],3107,joy,fear
1571,USER just called your office... it's really disheartening to hear your staff aren't very supportive or understanding..... I wish there was more kindness in customer service.... HASHTAG,sadness,['sadness' 'sadness' 'sadness'],4160,anger,sadness
1572,"Outrageous! 💥 Hundreds of thousands pledged to restore some bricks and mortar in less than a day. Meanwhile people are struggling to make ends meet, living on streets or going without basic necessities. When will we prioritize HUMAN LIVES over historic buildings?! NAME",anger,['anger' 'anger' 'anger'],844,sadness,anger
1573,URL Stunning upset in the general elections of Spain! I didn't see this coming! HASHTAG HASHTAG HASHTAG HASHTAG HASHTAG,surprise,['surprise' 'surprise' 'surprise'],5842,joy,surprise
1574,"USER, what if those predatory colleges and universities actually listened to that sociopathic advice? What if they just kept jacking up tuition, assuming parents would foot the bill without questioning their 'value'? We're already drowning in student loans... WILL WE EVER BE ABLE TO AFFORD A DEGREE AGAIN? HASHTAG",anger,['anger' 'anger' 'anger'],3515,disgust,fear
1575,"Watching Notre Dame burn down to ashes is terrifying... what if it was just the beginning? With rising global temperatures and crumbling infrastructure, how many more historic disasters are waiting to happen? Fears for our future, seriously... HASHTAG #fear",fear,['fear' 'fear' 'fear'],2285,disgust,fear
1576,"Five heartbreaking teens who fell short of their dreams NAME URL, reminding us to appreciate the time we have with loved ones",sadness,['sadness' 'sadness' 'sadness'],6972,joy,sadness
1577,"Wait, what? HASHTAG! USER USER I thought we were done with conflicts. Is another one really brewing? USER USER",surprise,['surprise' 'surprise' 'surprise'],5730,anger,surprise
